"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"4787";"T001038";"10000";"T001019";"GM0207";"2023JJ00";""
"4819";"T001038";"10000";"T001019";"GM0750";"2019JJ00";""
"4820";"T001038";"10000";"T001019";"GM0750";"2020JJ00";""
"4821";"T001038";"10000";"T001019";"GM0750";"2021JJ00";""
"4822";"T001038";"10000";"T001019";"GM0750";"2022JJ00";""
"4823";"T001038";"10000";"T001019";"GM0750";"2023JJ00";""
"4855";"T001038";"10000";"T001019";"GM0492";"2019JJ00";""
"4856";"T001038";"10000";"T001019";"GM0492";"2020JJ00";""
"4857";"T001038";"10000";"T001019";"GM0492";"2021JJ00";""
"4858";"T001038";"10000";"T001019";"GM0492";"2022JJ00";""
"4859";"T001038";"10000";"T001019";"GM0492";"2023JJ00";""
"4891";"T001038";"10000";"T001019";"GM0493";"2019JJ00";""
"4892";"T001038";"10000";"T001019";"GM0493";"2020JJ00";""
"4893";"T001038";"10000";"T001019";"GM0493";"2021JJ00";""
"4894";"T001038";"10000";"T001019";"GM0493";"2022JJ00";""
"4895";"T001038";"10000";"T001019";"GM0493";"2023JJ00";""
"4927";"T001038";"10000";"T001019";"GM0751";"2019JJ00";""
"4928";"T001038";"10000";"T001019";"GM0751";"2020JJ00";""
"4929";"T001038";"10000";"T001019";"GM0751";"2021JJ00";""
"4930";"T001038";"10000";"T001019";"GM0751";"2022JJ00";""
"4931";"T001038";"10000";"T001019";"GM0751";"2023JJ00";""
"4963";"T001038";"10000";"T001019";"GM1859";"2019JJ00";"   43904"
"4964";"T001038";"10000";"T001019";"GM1859";"2020JJ00";"   43747"
"4965";"T001038";"10000";"T001019";"GM1859";"2021JJ00";"   43846"
"4966";"T001038";"10000";"T001019";"GM1859";"2022JJ00";"   43850"
"4967";"T001038";"10000";"T001019";"GM1859";"2023JJ00";"   44022"
"4999";"T001038";"10000";"T001019";"GM0752";"2019JJ00";""
"5000";"T001038";"10000";"T001019";"GM0752";"2020JJ00";""
"5001";"T001038";"10000";"T001019";"GM0752";"2021JJ00";""
"5002";"T001038";"10000";"T001019";"GM0752";"2022JJ00";""
"5003";"T001038";"10000";"T001019";"GM0752";"2023JJ00";""
"5035";"T001038";"10000";"T001019";"GM1721";"2019JJ00";"   30806"
"5036";"T001038";"10000";"T001019";"GM1721";"2020JJ00";"   31240"
"5037";"T001038";"10000";"T001019";"GM1721";"2021JJ00";"   31455"
"5038";"T001038";"10000";"T001019";"GM1721";"2022JJ00";"   31715"
"5039";"T001038";"10000";"T001019";"GM1721";"2023JJ00";"   32263"
"5071";"T001038";"10000";"T001019";"GM0568";"2019JJ00";""
"5072";"T001038";"10000";"T001019";"GM0568";"2020JJ00";""
"5073";"T001038";"10000";"T001019";"GM0568";"2021JJ00";""
"5074";"T001038";"10000";"T001019";"GM0568";"2022JJ00";""
"5075";"T001038";"10000";"T001019";"GM0568";"2023JJ00";""
"5107";"T001038";"10000";"T001019";"GM0753";"2019JJ00";"   29821"
"5108";"T001038";"10000";"T001019";"GM0753";"2020JJ00";"   29988"
"5109";"T001038";"10000";"T001019";"GM0753";"2021JJ00";"   30216"
"5110";"T001038";"10000";"T001019";"GM0753";"2022JJ00";"   30608"
"5111";"T001038";"10000";"T001019";"GM0753";"2023JJ00";"   30897"
"5143";"T001038";"10000";"T001019";"GM0209";"2019JJ00";"   25882"
"5144";"T001038";"10000";"T001019";"GM0209";"2020JJ00";"   25890"
"5145";"T001038";"10000";"T001019";"GM0209";"2021JJ00";"   26157"
"5146";"T001038";"10000";"T001019";"GM0209";"2022JJ00";"   26235"
"5147";"T001038";"10000";"T001019";"GM0209";"2023JJ00";"   26573"
"5179";"T001038";"10000";"T001019";"GM0375";"2019JJ00";"   41176"
"5180";"T001038";"10000";"T001019";"GM0375";"2020JJ00";"   41626"
"5181";"T001038";"10000";"T001019";"GM0375";"2021JJ00";"   41863"
"5182";"T001038";"10000";"T001019";"GM0375";"2022JJ00";"   42084"
"5183";"T001038";"10000";"T001019";"GM0375";"2023JJ00";"   42711"
"5215";"T001038";"10000";"T001019";"GM0008";"2019JJ00";""
"5216";"T001038";"10000";"T001019";"GM0008";"2020JJ00";""
"5217";"T001038";"10000";"T001019";"GM0008";"2021JJ00";""
"5218";"T001038";"10000";"T001019";"GM0008";"2022JJ00";""
"5219";"T001038";"10000";"T001019";"GM0008";"2023JJ00";""
"5251";"T001038";"10000";"T001019";"GM0063";"2019JJ00";""
"5252";"T001038";"10000";"T001019";"GM0063";"2020JJ00";""
"5253";"T001038";"10000";"T001019";"GM0063";"2021JJ00";""
"5254";"T001038";"10000";"T001019";"GM0063";"2022JJ00";""
"5255";"T001038";"10000";"T001019";"GM0063";"2023JJ00";""
"5287";"T001038";"10000";"T001019";"GM0310";"2019JJ00";"   42824"
"5288";"T001038";"10000";"T001019";"GM0310";"2020JJ00";"   43137"
"5289";"T001038";"10000";"T001019";"GM0310";"2021JJ00";"   43384"
"5290";"T001038";"10000";"T001019";"GM0310";"2022JJ00";"   43508"
"5291";"T001038";"10000";"T001019";"GM0310";"2023JJ00";"   43884"
"5323";"T001038";"10000";"T001019";"GM0585";"2019JJ00";""
"5324";"T001038";"10000";"T001019";"GM0585";"2020JJ00";""
"5325";"T001038";"10000";"T001019";"GM0585";"2021JJ00";""
"5326";"T001038";"10000";"T001019";"GM0585";"2022JJ00";""
"5327";"T001038";"10000";"T001019";"GM0585";"2023JJ00";""
"5359";"T001038";"10000";"T001019";"GM1728";"2019JJ00";"   20175"
"5360";"T001038";"10000";"T001019";"GM1728";"2020JJ00";"   20390"
"5361";"T001038";"10000";"T001019";"GM1728";"2021JJ00";"   20529"
"5362";"T001038";"10000";"T001019";"GM1728";"2022JJ00";"   20718"
"5363";"T001038";"10000";"T001019";"GM1728";"2023JJ00";"   21009"
"5395";"T001038";"10000";"T001019";"GM0754";"2019JJ00";""
"5396";"T001038";"10000";"T001019";"GM0754";"2020JJ00";""
"5397";"T001038";"10000";"T001019";"GM0754";"2021JJ00";""
"5398";"T001038";"10000";"T001019";"GM0754";"2022JJ00";""
"5399";"T001038";"10000";"T001019";"GM0754";"2023JJ00";""
"5431";"T001038";"10000";"T001019";"GM0376";"2019JJ00";"   11202"
"5432";"T001038";"10000";"T001019";"GM0376";"2020JJ00";"   11540"
"5433";"T001038";"10000";"T001019";"GM0376";"2021JJ00";"   11954"
"5434";"T001038";"10000";"T001019";"GM0376";"2022JJ00";"   12359"
"5435";"T001038";"10000";"T001019";"GM0376";"2023JJ00";"   12490"
"5467";"T001038";"10000";"T001019";"GM0495";"2019JJ00";""
"5468";"T001038";"10000";"T001019";"GM0495";"2020JJ00";""
"5469";"T001038";"10000";"T001019";"GM0495";"2021JJ00";""
"5470";"T001038";"10000";"T001019";"GM0495";"2022JJ00";""
"5471";"T001038";"10000";"T001019";"GM0495";"2023JJ00";""
"5503";"T001038";"10000";"T001019";"GM0377";"2019JJ00";"   23410"
"5504";"T001038";"10000";"T001019";"GM0377";"2020JJ00";"   23571"
"5505";"T001038";"10000";"T001019";"GM0377";"2021JJ00";"   23478"
"5506";"T001038";"10000";"T001019";"GM0377";"2022JJ00";"   23732"
"5507";"T001038";"10000";"T001019";"GM0377";"2023JJ00";"   23922"
"5539";"T001038";"10000";"T001019";"GM0055";"2019JJ00";""
"5540";"T001038";"10000";"T001019";"GM0055";"2020JJ00";""
"5541";"T001038";"10000";"T001019";"GM0055";"2021JJ00";""
"5542";"T001038";"10000";"T001019";"GM0055";"2022JJ00";""
"5543";"T001038";"10000";"T001019";"GM0055";"2023JJ00";""
"5575";"T001038";"10000";"T001019";"GM0497";"2019JJ00";""
"5576";"T001038";"10000";"T001019";"GM0497";"2020JJ00";""
"5577";"T001038";"10000";"T001019";"GM0497";"2021JJ00";""
"5578";"T001038";"10000";"T001019";"GM0497";"2022JJ00";""
"5579";"T001038";"10000";"T001019";"GM0497";"2023JJ00";""
"5611";"T001038";"10000";"T001019";"GM1901";"2019JJ00";"   34462"
"5612";"T001038";"10000";"T001019";"GM1901";"2020JJ00";"   34872"
"5613";"T001038";"10000";"T001019";"GM1901";"2021JJ00";"   35278"
"5614";"T001038";"10000";"T001019";"GM1901";"2022JJ00";"   35752"
"5615";"T001038";"10000";"T001019";"GM1901";"2023JJ00";"   36308"
"5647";"T001038";"10000";"T001019";"GM0755";"2019JJ00";"   10588"
"5648";"T001038";"10000";"T001019";"GM0755";"2020JJ00";"   10785"
"5649";"T001038";"10000";"T001019";"GM0755";"2021JJ00";"   10959"
"5650";"T001038";"10000";"T001019";"GM0755";"2022JJ00";"   11030"
"5651";"T001038";"10000";"T001019";"GM0755";"2023JJ00";"   11163"
"5683";"T001038";"10000";"T001019";"GM0009";"2019JJ00";""
"5684";"T001038";"10000";"T001019";"GM0009";"2020JJ00";""
"5685";"T001038";"10000";"T001019";"GM0009";"2021JJ00";""
"5686";"T001038";"10000";"T001019";"GM0009";"2022JJ00";""
"5687";"T001038";"10000";"T001019";"GM0009";"2023JJ00";""
"5719";"T001038";"10000";"T001019";"GM0064";"2019JJ00";""
"5720";"T001038";"10000";"T001019";"GM0064";"2020JJ00";""
"5721";"T001038";"10000";"T001019";"GM0064";"2021JJ00";""
"5722";"T001038";"10000";"T001019";"GM0064";"2022JJ00";""
"5723";"T001038";"10000";"T001019";"GM0064";"2023JJ00";""
"5755";"T001038";"10000";"T001019";"GM0211";"2019JJ00";""
"5756";"T001038";"10000";"T001019";"GM0211";"2020JJ00";""
"5757";"T001038";"10000";"T001019";"GM0211";"2021JJ00";""
"5758";"T001038";"10000";"T001019";"GM0211";"2022JJ00";""
"5759";"T001038";"10000";"T001019";"GM0211";"2023JJ00";""
"5791";"T001038";"10000";"T001019";"GM0108";"2019JJ00";""
"5792";"T001038";"10000";"T001019";"GM0108";"2020JJ00";""
"5793";"T001038";"10000";"T001019";"GM0108";"2021JJ00";""
"5794";"T001038";"10000";"T001019";"GM0108";"2022JJ00";""
"5795";"T001038";"10000";"T001019";"GM0108";"2023JJ00";""
"5827";"T001038";"10000";"T001019";"GM1681";"2019JJ00";"   25372"
"5828";"T001038";"10000";"T001019";"GM1681";"2020JJ00";"   25559"
"5829";"T001038";"10000";"T001019";"GM1681";"2021JJ00";"   25598"
"5830";"T001038";"10000";"T001019";"GM1681";"2022JJ00";"   25681"
"5831";"T001038";"10000";"T001019";"GM1681";"2023JJ00";"   25919"
"5863";"T001038";"10000";"T001019";"GM0897";"2019JJ00";""
"5864";"T001038";"10000";"T001019";"GM0897";"2020JJ00";""
"5865";"T001038";"10000";"T001019";"GM0897";"2021JJ00";""
"5866";"T001038";"10000";"T001019";"GM0897";"2022JJ00";""
"5867";"T001038";"10000";"T001019";"GM0897";"2023JJ00";""
"5899";"T001038";"10000";"T001019";"GM0147";"2019JJ00";"   23210"
"5900";"T001038";"10000";"T001019";"GM0147";"2020JJ00";"   23312"
"5901";"T001038";"10000";"T001019";"GM0147";"2021JJ00";"   23668"
"5902";"T001038";"10000";"T001019";"GM0147";"2022JJ00";"   24007"
"5903";"T001038";"10000";"T001019";"GM0147";"2023JJ00";"   24524"
"5935";"T001038";"10000";"T001019";"GM0654";"2019JJ00";"   22800"
"5936";"T001038";"10000";"T001019";"GM0654";"2020JJ00";"   22739"
"5937";"T001038";"10000";"T001019";"GM0654";"2021JJ00";"   22818"
"5938";"T001038";"10000";"T001019";"GM0654";"2022JJ00";"   22847"
"5939";"T001038";"10000";"T001019";"GM0654";"2023JJ00";"   23159"
"5971";"T001038";"10000";"T001019";"GM0499";"2019JJ00";""
"5972";"T001038";"10000";"T001019";"GM0499";"2020JJ00";""
"5973";"T001038";"10000";"T001019";"GM0499";"2021JJ00";""
"5974";"T001038";"10000";"T001019";"GM0499";"2022JJ00";""
"5975";"T001038";"10000";"T001019";"GM0499";"2023JJ00";""
"6007";"T001038";"10000";"T001019";"GM0756";"2019JJ00";"   29065"
"6008";"T001038";"10000";"T001019";"GM0756";"2020JJ00";"   29365"
"6009";"T001038";"10000";"T001019";"GM0756";"2021JJ00";"   29609"
"6010";"T001038";"10000";"T001019";"GM0756";"2022JJ00";""
"6011";"T001038";"10000";"T001019";"GM0756";"2023JJ00";""
"6043";"T001038";"10000";"T001019";"GM0757";"2019JJ00";"   30747"
"6044";"T001038";"10000";"T001019";"GM0757";"2020JJ00";"   30801"
"6045";"T001038";"10000";"T001019";"GM0757";"2021JJ00";"   32973"
"6046";"T001038";"10000";"T001019";"GM0757";"2022JJ00";"   33129"
"6047";"T001038";"10000";"T001019";"GM0757";"2023JJ00";"   33748"
"6079";"T001038";"10000";"T001019";"GM0212";"2019JJ00";""
"6080";"T001038";"10000";"T001019";"GM0212";"2020JJ00";""
"6081";"T001038";"10000";"T001019";"GM0212";"2021JJ00";""
"6082";"T001038";"10000";"T001019";"GM0212";"2022JJ00";""
"6083";"T001038";"10000";"T001019";"GM0212";"2023JJ00";""
"6115";"T001038";"10000";"T001019";"GM0758";"2019JJ00";"  183873"
"6116";"T001038";"10000";"T001019";"GM0758";"2020JJ00";"  184069"
"6117";"T001038";"10000";"T001019";"GM0758";"2021JJ00";"  184126"
"6118";"T001038";"10000";"T001019";"GM0758";"2022JJ00";"  184702"
"6119";"T001038";"10000";"T001019";"GM0758";"2023JJ00";"  186438"
"6151";"T001038";"10000";"T001019";"GM0194";"2019JJ00";""
"6152";"T001038";"10000";"T001019";"GM0194";"2020JJ00";""
"6153";"T001038";"10000";"T001019";"GM0194";"2021JJ00";""
"6154";"T001038";"10000";"T001019";"GM0194";"2022JJ00";""
"6155";"T001038";"10000";"T001019";"GM0194";"2023JJ00";""
"6187";"T001038";"10000";"T001019";"GM0311";"2019JJ00";""
"6188";"T001038";"10000";"T001019";"GM0311";"2020JJ00";""
"6189";"T001038";"10000";"T001019";"GM0311";"2021JJ00";""
"6190";"T001038";"10000";"T001019";"GM0311";"2022JJ00";""
"6191";"T001038";"10000";"T001019";"GM0311";"2023JJ00";""
"6223";"T001038";"10000";"T001019";"GM0501";"2019JJ00";"   17182"
"6224";"T001038";"10000";"T001019";"GM0501";"2020JJ00";"   17271"
"6225";"T001038";"10000";"T001019";"GM0501";"2021JJ00";"   17439"
"6226";"T001038";"10000";"T001019";"GM0501";"2022JJ00";"   17704"
"6227";"T001038";"10000";"T001019";"GM0501";"2023JJ00";""
"6259";"T001038";"10000";"T001019";"GM0380";"2019JJ00";""
"6260";"T001038";"10000";"T001019";"GM0380";"2020JJ00";""
"6261";"T001038";"10000";"T001019";"GM0380";"2021JJ00";""
"6262";"T001038";"10000";"T001019";"GM0380";"2022JJ00";""
"6263";"T001038";"10000";"T001019";"GM0380";"2023JJ00";""
"6295";"T001038";"10000";"T001019";"GM0898";"2019JJ00";""
"6296";"T001038";"10000";"T001019";"GM0898";"2020JJ00";""
"6297";"T001038";"10000";"T001019";"GM0898";"2021JJ00";""
"6298";"T001038";"10000";"T001019";"GM0898";"2022JJ00";""
"6299";"T001038";"10000";"T001019";"GM0898";"2023JJ00";""
"6331";"T001038";"10000";"T001019";"GM1876";"2019JJ00";"   36212"
"6332";"T001038";"10000";"T001019";"GM1876";"2020JJ00";"   36055"
"6333";"T001038";"10000";"T001019";"GM1876";"2021JJ00";"   36087"
"6334";"T001038";"10000";"T001019";"GM1876";"2022JJ00";"   36077"
"6335";"T001038";"10000";"T001019";"GM1876";"2023JJ00";"   36277"
"6367";"T001038";"10000";"T001019";"GM0656";"2019JJ00";""
"6368";"T001038";"10000";"T001019";"GM0656";"2020JJ00";""
"6369";"T001038";"10000";"T001019";"GM0656";"2021JJ00";""
"6370";"T001038";"10000";"T001019";"GM0656";"2022JJ00";""
"6371";"T001038";"10000";"T001019";"GM0656";"2023JJ00";""
"6403";"T001038";"10000";"T001019";"GM0657";"2019JJ00";""
"6404";"T001038";"10000";"T001019";"GM0657";"2020JJ00";""
"6405";"T001038";"10000";"T001019";"GM0657";"2021JJ00";""
"6406";"T001038";"10000";"T001019";"GM0657";"2022JJ00";""
"6407";"T001038";"10000";"T001019";"GM0657";"2023JJ00";""
"6439";"T001038";"10000";"T001019";"GM0213";"2019JJ00";"   20698"
"6440";"T001038";"10000";"T001019";"GM0213";"2020JJ00";"   20726"
"6441";"T001038";"10000";"T001019";"GM0213";"2021JJ00";"   20884"
"6442";"T001038";"10000";"T001019";"GM0213";"2022JJ00";"   20890"
"6443";"T001038";"10000";"T001019";"GM0213";"2023JJ00";"   21105"
"6475";"T001038";"10000";"T001019";"GM0899";"2019JJ00";"   28103"
"6476";"T001038";"10000";"T001019";"GM0899";"2020JJ00";"   27821"
"6477";"T001038";"10000";"T001019";"GM0899";"2021JJ00";"   27670"
"6478";"T001038";"10000";"T001019";"GM0899";"2022JJ00";"   27674"
"6479";"T001038";"10000";"T001019";"GM0899";"2023JJ00";"   27682"
"6511";"T001038";"10000";"T001019";"GM0759";"2019JJ00";""
"6512";"T001038";"10000";"T001019";"GM0759";"2020JJ00";""
"6513";"T001038";"10000";"T001019";"GM0759";"2021JJ00";""
"6514";"T001038";"10000";"T001019";"GM0759";"2022JJ00";""
"6515";"T001038";"10000";"T001019";"GM0759";"2023JJ00";""
"6547";"T001038";"10000";"T001019";"GM0312";"2019JJ00";"   15192"
"6548";"T001038";"10000";"T001019";"GM0312";"2020JJ00";"   15191"
"6549";"T001038";"10000";"T001019";"GM0312";"2021JJ00";"   15341"
"6550";"T001038";"10000";"T001019";"GM0312";"2022JJ00";"   15590"
"6551";"T001038";"10000";"T001019";"GM0312";"2023JJ00";"   16026"
"6583";"T001038";"10000";"T001019";"GM0313";"2019JJ00";"   21576"
"6584";"T001038";"10000";"T001019";"GM0313";"2020JJ00";"   21866"
"6585";"T001038";"10000";"T001019";"GM0313";"2021JJ00";"   22019"
"6586";"T001038";"10000";"T001019";"GM0313";"2022JJ00";"   22325"
"6587";"T001038";"10000";"T001019";"GM0313";"2023JJ00";"   22500"
"6619";"T001038";"10000";"T001019";"GM0214";"2019JJ00";"   26568"
"6620";"T001038";"10000";"T001019";"GM0214";"2020JJ00";"   26749"
"6621";"T001038";"10000";"T001019";"GM0214";"2021JJ00";"   27009"
"6622";"T001038";"10000";"T001019";"GM0214";"2022JJ00";"   27155"
"6623";"T001038";"10000";"T001019";"GM0214";"2023JJ00";"   27725"
"6655";"T001038";"10000";"T001019";"GM0381";"2019JJ00";""
"6656";"T001038";"10000";"T001019";"GM0381";"2020JJ00";""
"6657";"T001038";"10000";"T001019";"GM0381";"2021JJ00";""
"6658";"T001038";"10000";"T001019";"GM0381";"2022JJ00";""
"6659";"T001038";"10000";"T001019";"GM0381";"2023JJ00";""
"6691";"T001038";"10000";"T001019";"GM0382";"2019JJ00";""
"6692";"T001038";"10000";"T001019";"GM0382";"2020JJ00";""
"6693";"T001038";"10000";"T001019";"GM0382";"2021JJ00";""
"6694";"T001038";"10000";"T001019";"GM0382";"2022JJ00";""
"6695";"T001038";"10000";"T001019";"GM0382";"2023JJ00";""
"6727";"T001038";"10000";"T001019";"GM0502";"2019JJ00";"   66818"
"6728";"T001038";"10000";"T001019";"GM0502";"2020JJ00";"   67122"
"6729";"T001038";"10000";"T001019";"GM0502";"2021JJ00";"   67319"
"6730";"T001038";"10000";"T001019";"GM0502";"2022JJ00";"   67188"
"6731";"T001038";"10000";"T001019";"GM0502";"2023JJ00";"   67552"
"6763";"T001038";"10000";"T001019";"GM0383";"2019JJ00";"   35772"
"6764";"T001038";"10000";"T001019";"GM0383";"2020JJ00";"   35986"
"6765";"T001038";"10000";"T001019";"GM0383";"2021JJ00";"   36086"
"6766";"T001038";"10000";"T001019";"GM0383";"2022JJ00";"   36263"
"6767";"T001038";"10000";"T001019";"GM0383";"2023JJ00";"   36345"
"6799";"T001038";"10000";"T001019";"GM0760";"2019JJ00";""
"6800";"T001038";"10000";"T001019";"GM0760";"2020JJ00";""
"6801";"T001038";"10000";"T001019";"GM0760";"2021JJ00";""
"6802";"T001038";"10000";"T001019";"GM0760";"2022JJ00";""
"6803";"T001038";"10000";"T001019";"GM0760";"2023JJ00";""
"6835";"T001038";"10000";"T001019";"GM0109";"2019JJ00";"   35483"
"6836";"T001038";"10000";"T001019";"GM0109";"2020JJ00";"   35297"
"6837";"T001038";"10000";"T001019";"GM0109";"2021JJ00";"   35317"
"6838";"T001038";"10000";"T001019";"GM0109";"2022JJ00";"   35517"
"6839";"T001038";"10000";"T001019";"GM0109";"2023JJ00";"   35700"
"6871";"T001038";"10000";"T001019";"GM0314";"2019JJ00";""
"6872";"T001038";"10000";"T001019";"GM0314";"2020JJ00";""
"6873";"T001038";"10000";"T001019";"GM0314";"2021JJ00";""
"6874";"T001038";"10000";"T001019";"GM0314";"2022JJ00";""
"6875";"T001038";"10000";"T001019";"GM0314";"2023JJ00";""
"6907";"T001038";"10000";"T001019";"GM1706";"2019JJ00";"   20440"
"6908";"T001038";"10000";"T001019";"GM1706";"2020JJ00";"   21138"
"6909";"T001038";"10000";"T001019";"GM1706";"2021JJ00";"   21001"
"6910";"T001038";"10000";"T001019";"GM1706";"2022JJ00";"   20669"
"6911";"T001038";"10000";"T001019";"GM1706";"2023JJ00";"   20851"
"6943";"T001038";"10000";"T001019";"GM0611";"2019JJ00";""
"6944";"T001038";"10000";"T001019";"GM0611";"2020JJ00";""
"6945";"T001038";"10000";"T001019";"GM0611";"2021JJ00";""
"6946";"T001038";"10000";"T001019";"GM0611";"2022JJ00";""
"6947";"T001038";"10000";"T001019";"GM0611";"2023JJ00";""
"6979";"T001038";"10000";"T001019";"GM1684";"2019JJ00";"   24931"
"6980";"T001038";"10000";"T001019";"GM1684";"2020JJ00";"   25130"
"6981";"T001038";"10000";"T001019";"GM1684";"2021JJ00";"   25404"
"6982";"T001038";"10000";"T001019";"GM1684";"2022JJ00";""
"6983";"T001038";"10000";"T001019";"GM1684";"2023JJ00";""
"7015";"T001038";"10000";"T001019";"GM0761";"2019JJ00";""
"7016";"T001038";"10000";"T001019";"GM0761";"2020JJ00";""
"7017";"T001038";"10000";"T001019";"GM0761";"2021JJ00";""
"7018";"T001038";"10000";"T001019";"GM0761";"2022JJ00";""
"7019";"T001038";"10000";"T001019";"GM0761";"2023JJ00";""
"7051";"T001038";"10000";"T001019";"GM0216";"2019JJ00";"   28555"
"7052";"T001038";"10000";"T001019";"GM0216";"2020JJ00";"   28955"
"7053";"T001038";"10000";"T001019";"GM0216";"2021JJ00";"   29121"
"7054";"T001038";"10000";"T001019";"GM0216";"2022JJ00";"   29397"
"7055";"T001038";"10000";"T001019";"GM0216";"2023JJ00";"   29729"
"7087";"T001038";"10000";"T001019";"GM0110";"2019JJ00";""
"7088";"T001038";"10000";"T001019";"GM0110";"2020JJ00";""
"7089";"T001038";"10000";"T001019";"GM0110";"2021JJ00";""
"7090";"T001038";"10000";"T001019";"GM0110";"2022JJ00";""
"7091";"T001038";"10000";"T001019";"GM0110";"2023JJ00";""
"7123";"T001038";"10000";"T001019";"GM0148";"2019JJ00";"   28499"
"7124";"T001038";"10000";"T001019";"GM0148";"2020JJ00";"   28587"
"7125";"T001038";"10000";"T001019";"GM0148";"2021JJ00";"   28901"
"7126";"T001038";"10000";"T001019";"GM0148";"2022JJ00";"   29162"
"7127";"T001038";"10000";"T001019";"GM0148";"2023JJ00";"   29612"
"7159";"T001038";"10000";"T001019";"GM0065";"2019JJ00";""
"7160";"T001038";"10000";"T001019";"GM0065";"2020JJ00";""
"7161";"T001038";"10000";"T001019";"GM0065";"2021JJ00";""
"7162";"T001038";"10000";"T001019";"GM0065";"2022JJ00";""
"7163";"T001038";"10000";"T001019";"GM0065";"2023JJ00";""
"7195";"T001038";"10000";"T001019";"GM1891";"2019JJ00";"   18923"
"7196";"T001038";"10000";"T001019";"GM1891";"2020JJ00";"   18922"
"7197";"T001038";"10000";"T001019";"GM1891";"2021JJ00";"   18943"
"7198";"T001038";"10000";"T001019";"GM1891";"2022JJ00";"   18957"
"7199";"T001038";"10000";"T001019";"GM1891";"2023JJ00";"   19194"
"7231";"T001038";"10000";"T001019";"GM0503";"2019JJ00";"  103163"
"7232";"T001038";"10000";"T001019";"GM0503";"2020JJ00";"  103595"
"7233";"T001038";"10000";"T001019";"GM0503";"2021JJ00";"  103581"
