,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume,consumer_energy_price,road_load_factor_index,train_ticket_price,commuting_jobs_share,total_jobs,total_population,IC ratio
scenario_215,2.2882185541529494,0.9752312279023305,1.091499969481086,1.1477055296385494,1.2499763945893874,1.0107015346682375,0.9754722298061792,1.7809117544264905,0.8267968785838835,0.9992142456535842,1.006744563180716,1.1211907467756428,1.0488704227767671,1.0595115116092915,2.045130708240112
scenario_216,1.945030654791854,1.1637890339057466,1.1216464604294172,0.9778263247831325,1.1912376655680987,1.0126554216711368,1.0122409217536046,1.432235676280543,2.145050912987214,1.145245279927774,0.9698148244579966,1.1669502935756588,1.0039724153671898,1.0537934843264884,1.6744697129224644
scenario_217,1.8633702293173142,1.0189096712263284,1.0776529481334307,0.9496919661509279,1.1827810320212704,1.0123950793968062,1.0206580183592646,1.6079104123982,1.4320426055635664,1.7123543984840697,1.0202695878926538,0.944847358086265,1.0464644004811332,1.0777725093604473,1.354714631487248
scenario_218,1.1608231415899546,1.0638393119035907,0.719989164702783,0.8571997501165608,1.2940353365823187,1.018442493939418,0.919780942661783,1.6449881684764984,0.7119842139181506,0.912905028439384,1.0121129632534054,0.9885863507124324,0.9938499691465631,1.0456828460894738,2.233160779734356
scenario_219,1.348768032403751,1.1385828795383668,1.1203482209319096,0.8788215311217497,1.3280760919714136,1.003054082481156,1.102959506275754,1.820598999452162,1.1202139372101456,1.4309123241075912,1.028272326056687,1.1285663983762961,0.9882270909703952,1.0786961471430236,1.391411336079279
scenario_220,0.9955200795126306,1.132796483667731,0.9975803946044973,0.9361992856115521,1.317112080771396,1.0174560853947126,0.9783493214222075,1.6335571313562525,2.8630549194003563,0.9764235383136676,0.9766955218483195,0.9627367106101804,1.043356889418788,1.087458990603741,1.9807300148893887
scenario_221,1.5008220539927453,0.9879082275098411,1.0425070913994505,1.1302276883964553,1.3294766421957833,1.0078166177390735,1.1156564869712877,1.721703754338987,0.6550241705498204,1.3015803158651467,1.0108265718140321,1.1542900811114565,1.0336237542734905,1.0734135948067032,1.8554384820238128
scenario_222,0.9039636387264027,1.115360252553188,0.7924982446281851,0.8449758201256427,1.2169876321082058,1.0123276731550133,0.978437464870161,1.7435750330723292,0.47269213490855555,1.0708401069029345,1.0289089796554542,0.9845129018910009,1.0180074376668595,1.0821533775038936,2.3519516820682647
scenario_223,1.5851858063818933,1.1479986757245684,0.6304125784853832,1.3529607944085247,1.2626717770563258,1.0056148543867967,1.0663709796023217,1.6334157744544004,2.0335831239781,1.7094669929268447,1.0215215039967347,0.8924609538688802,1.0044109896832267,1.0743106749652231,1.31022220741652
scenario_224,0.7112776388422588,1.0722525172294624,1.2536552961757206,1.2826934793220757,1.3533839733815258,1.0068515875911022,1.067747845381433,1.8291249897046136,1.0164363320353975,1.0564740011982197,0.9451467853756491,0.9013141319629852,0.9983858408080352,1.0879064216502392,2.3088649167420523
scenario_225,1.2031005046415135,1.0929365785342973,0.6665836991885863,1.455583726723392,1.1385426386143565,1.0117823012318554,1.0048519041850463,1.8165405278732596,1.6368049288410362,1.4259708081550762,0.9829862213794466,0.6314451049966677,1.0283610174705413,1.06458435205698,1.5911743206574551
scenario_226,1.8417754149014471,0.9617507053699905,0.4462383643892081,1.3793195307059134,1.3605158139354927,1.0116676605170127,1.0436954288032785,1.8774863697036317,0.9014594923060388,1.071546604580233,1.031948061122287,1.1268029014299978,0.974633428441746,1.0836023433739728,1.68964632465887
scenario_227,2.2546409258268842,0.928723546652051,0.7547231280356756,0.9808616708097635,1.1673396286484943,1.0088252995074956,1.186504260477584,1.5009511992539957,0.5050535752091962,1.2495156857411789,0.9992724837361762,0.6783271436264983,0.9961469609381772,1.0914597300961386,1.861766934469947
scenario_228,1.7158806121451093,1.0734487189539414,1.0598630351527796,0.9577871154051367,1.1476709121330968,1.010754471566863,1.1498852114477656,1.6996705533931558,1.0740775866973686,1.020543103399971,1.0335575421076448,1.0737330365376574,0.9678142610194568,1.0733853073590356,1.674066992870903
scenario_229,0.9998730707512454,0.9551658629810514,0.44869763527275935,1.4323147669951455,1.1784111479632255,1.0020495689760673,1.0726456636465274,1.542880043604707,1.3604869658388148,0.9044905246393007,1.0155640315842784,0.9311720973211138,1.046075293455422,1.065106879569907,1.8562509041308
scenario_230,1.4794680681725887,1.1303167437385113,1.0005216715630854,0.6597599996335918,1.2664650517866174,1.0064463589949924,1.1898169462328299,1.743099868743825,1.5553252438669942,1.4219514363161794,1.0099051991669485,0.8025507332677753,0.9820995728933097,1.0919810661617038,1.306465326472897
scenario_231,2.939531327527132,1.1292666304120087,0.7355210528861036,0.8459007617606326,1.3488323377394325,0.9990814998348917,1.019531561339594,1.4494118177588593,1.0939721718233637,1.1785189562250824,0.9701378009995615,1.161361918764739,0.9715142667806971,1.0696350437483064,1.4089851855058886
scenario_232,0.5980448238331519,1.0951672834471249,0.6195941573524488,0.8345448627489763,1.2685163864442417,1.0012484624390232,1.0290783743165537,1.9068635721926668,1.3596400670968392,1.168759886038524,1.0050496358588614,0.6805474167867608,0.9685813670775963,1.0594220405011796,1.4583162537296777
scenario_233,1.6954495430339538,1.0072841188171204,0.9238997293242969,1.2031894244424015,1.2559164071035243,1.0060762639451,1.1610011365228796,1.8069982420455648,1.119201804270647,1.6099684802190255,1.0309548142531588,0.756039137422474,1.016435608731461,1.0702961959480144,1.3161717448517802
scenario_234,3.058810187778613,0.9695985756974043,0.9648336680137795,1.1609613713935039,1.1826650969838417,1.0176429488107301,1.1452126572327888,1.5970847969397681,1.2664959891110188,0.8320110326357311,0.9803453920525663,0.7184044676853267,1.00737509917403,1.0602632548204691,2.326395331308664
scenario_235,2.0525785715149407,1.096908267604012,0.6062371425908057,1.0346359071333644,1.3395975342534063,1.0116190963570473,1.0538653601135224,1.759858283017341,1.4397277916599827,1.6675225099031252,0.9891778854056804,1.1845255704615003,1.0346500260756426,1.0994996553013148,1.3728580104125678
scenario_236,1.4446416034713325,1.2350135981660342,0.7786232888522375,0.8766536440716907,1.1341998132927542,1.0079283158266845,1.0013063686233339,1.5677459344348101,1.546695454910412,1.1998572375926775,0.996937754576524,0.8980343537927574,0.995234129823122,1.0655809511405554,1.4770202635834038
scenario_237,0.7676356061269728,1.0333756269309784,0.722694047999066,1.5054849129970465,1.0189105785108437,1.016060984786937,1.0688390796749854,1.3175181034083734,1.6089485039408153,0.8488898304277658,0.9704722104434519,1.1297450730777239,1.0384512401214023,1.090357960989211,1.8591879497393409
scenario_238,2.0387920621968303,0.9330400269346913,0.6078837984860329,0.7875467333202565,1.1673048149502228,1.0097914872444214,1.1421445807459611,1.6837922488741295,1.263496744554885,0.9402593449608796,1.035628264818005,0.6365398761786032,0.9986194254817702,1.0745670944001462,1.7345432260860558
scenario_239,0.915718549156618,1.127005110420645,1.0646038903610413,1.1732934145665492,1.2655953742982373,1.0172813228956497,0.9340899743622997,1.763076351556792,3.489241782640671,0.7137876815994778,0.9846597098667952,1.0874017423171374,0.9635908363638588,1.0919263229507352,2.279406531742733
scenario_240,1.145413553850766,1.0078105589987427,1.0089961577846884,0.6271516720232175,1.2625702860613075,1.0039854962464336,1.185235198328078,1.452839324270474,1.0987391527135,1.288041512998334,0.989130854301676,1.0616736982530681,1.0018889045371622,1.0487000153170223,1.3580824897750876
scenario_241,0.8742900453976068,1.0067749381281497,0.6659688650342606,1.2085765683183958,1.3059282069910896,1.0171494999587707,1.0877153589163457,1.6082129576652742,2.1726567163498918,0.877877591158842,1.0217859704954484,1.1482106012542668,1.0044212750636032,1.0800025421382953,1.8489811101336084
scenario_242,0.4837151857662448,1.0555262320523453,0.611527275226818,1.5154221207823577,1.16924986748657,1.0101001091603719,0.9995858361875577,1.787296993764823,1.117724491356599,1.1733151613865531,1.0205119603241728,0.7648061616681961,1.0075308732580022,1.0905041772407924,1.6101313291413637
scenario_243,1.9384479153231173,1.1139018600555477,0.8007461283356093,0.6929846983588407,1.0706607005158046,1.0105722438524265,1.0976926063045074,1.64894606704882,2.4142116145009402,0.8847040272109282,0.9558045665487729,0.7907217634595729,1.008523126076615,1.0917136104874974,2.098998496458698
scenario_244,1.567495072636234,1.1052260700962295,0.8988977389443791,1.3190445153399302,1.3700877156600708,1.0042267224847419,1.0025575990266602,1.6191204647873585,2.3384528843672414,1.7758263251714783,1.0209266644125352,1.1342768705425288,1.0326036391074622,1.0859285519631692,1.3260191844714546
scenario_245,2.59861021188283,0.9430888336847164,0.9668684613633779,0.6566297105529983,1.1848791438918285,1.0095401409031626,1.0374053170683049,1.4064168954480674,1.0768584672106227,1.0911626920630582,1.02533667984824,0.9580154645668085,1.0460911036097356,1.0847989673728118,2.137429754659632
scenario_246,1.2434082822808834,1.0635144375059764,0.6161167578884,0.7980335430194896,1.3905236735715705,1.0053995300851084,1.0460185615085835,1.805782416764951,1.927713762067049,1.2153648392997534,0.9858889001388591,1.1231105575387175,0.9680283820711864,1.088088236956168,1.5641282756764314
scenario_247,1.6854414525534438,1.0251455608294702,0.4602408754841827,0.9739620541124545,1.1326770490034148,1.0028755024328977,1.0856692038528237,1.7592912037175916,0.6702772130816673,1.0423132641440245,1.0368134681674954,1.0781362722518093,0.9831095645121832,1.0931710601130835,1.8189180081619083
scenario_248,0.7846404117817073,0.9749643035331242,0.5838652647515774,1.5642437370303452,1.2294230302121592,1.007735510055217,0.9872303507337331,1.643304706003635,1.8617055551880486,0.7498541319177645,0.9844139860513995,0.6556913846336914,1.0211223908257099,1.075448772946545,2.014643479108628
scenario_249,0.8093610298167938,1.0968867380739888,0.5285491736962462,0.9675122765105522,1.2201588752763497,1.0071829069373774,1.0370748652626973,1.4054383517987705,0.6368395750277408,1.2134561146004001,0.9978415870319757,0.8622066814157824,1.0094339700752835,1.0725541605277236,1.4774484016127218
scenario_250,2.3259980974562877,1.1651137449815963,0.7194835913159465,1.238890106481688,1.4073424099018652,1.011871220166626,1.1777393636791484,1.4409208573160215,1.1871952242325174,1.032683787041652,0.9614769741967119,0.9867788973934493,1.0035433742093192,1.0669612086349833,1.590042319320795
scenario_251,2.5199925111382053,1.1907918106277555,1.0953918785325687,0.8797510560787423,1.2845690709950088,1.0063254174174094,1.0615698757627519,1.908162533522797,1.206018355383499,0.9953976371928772,1.0014784096494826,0.9904695925606668,0.9878694371378469,1.0781349389852253,2.2580984241427635
scenario_252,3.232853880992843,1.1320001788832303,0.5364597942358387,0.7277161390135245,1.0193131272855913,1.01337007853746,1.127545204847446,1.662671192949309,1.5384920874802805,0.920273046083104,0.9891167974266705,0.9688110374232065,1.0361122881145943,1.0789572643963237,1.7782357944738385
scenario_253,1.2432881387261188,1.0925888530935182,1.1341574226531181,1.2233226819881409,1.2709229089527312,1.0064111489787013,0.9676487991638316,1.8558189768174644,2.2504310555373523,0.8867152951680451,1.0220368184752633,1.0155503102966519,0.9872439033492563,1.0720544988721448,2.4974539723091835
scenario_254,1.3388758609659135,1.0288064387383784,0.7146685507835817,1.2472826075609948,0.9879993457236418,1.0098601549638713,1.0793373079677386,1.8526036261008616,0.7802304743262438,1.6637596369454193,0.9398158563750093,0.7150404371716543,0.9881521192970827,1.0798452822954403,1.352418907656615
scenario_255,0.8621045307527602,1.0231786616973528,0.9342794195909015,1.0680607411741931,1.2050309730432212,1.0090816025808993,1.1008763877197647,1.7464809727742254,0.580946634551521,0.8769063864890382,1.0393339340748102,0.9142158973146391,0.9954455157057942,1.053763263707935,2.269029022775601
scenario_256,1.7255078218250324,0.9469250447165073,0.4500325514245222,0.9037490171841785,1.1964233400701632,1.008828871905416,1.0303204644291069,1.6383995806259821,1.3454716874876302,1.1320473925095966,1.0422500500720833,0.795837333619441,1.0310292400000922,1.0946772304286314,1.4329649881577706
scenario_257,1.441793824741399,1.0897471137195625,1.1975133453738054,0.8515429218967047,1.3642311863339658,1.0009020747276092,1.0063719317408555,1.7094996052980334,1.498439631026235,1.0194922009099485,1.0408966566863707,0.6802086155351862,0.9889850171985958,1.0830718326444149,2.249345238554509
scenario_258,0.9762394549543457,0.9330440765224853,0.727770871320188,1.194953833087192,1.2714430945180542,1.0024035289348383,1.1142354554302971,1.389411782406737,1.1518266996078637,1.2662547639348494,1.0282937695171772,0.6756221382878741,1.0410533843410923,1.0792719629763772,1.3054778433115264
scenario_259,0.9840012314076935,1.2328310563167348,0.7055882351905501,0.7033074685943703,1.1591458879875516,1.0145527959607237,1.1086578562441334,1.7617462564133843,1.2171491315776206,1.2202502087189244,0.9976658224365128,1.0501565762665883,1.033814579178109,1.0524578231483055,1.3708162545066338
scenario_260,0.6803323120703509,1.0791328199851014,0.9556760383928995,0.7923824469844993,1.0187816854621072,1.0118805145625138,1.045136792777065,1.563782536324183,1.935114201216125,0.8220483554028056,0.9684655390163718,0.9804287543519471,1.0234025800925157,1.0705363961946175,1.94291523926211
scenario_261,2.456225023153211,1.1791282126583955,1.2191618269673365,1.0756600192619699,1.262947815272824,1.0050809882831644,1.0257909861191226,1.8033520919999513,3.1083937609723655,1.017619032287148,0.991049781042832,0.7835786497700347,1.0382558700642586,1.0552248811935654,1.5744891952885742
scenario_262,3.2023361761156783,1.1454635429385878,0.8614209507885555,1.4802830716029025,1.3626889176821508,1.017244530538254,1.025285367163003,1.8484316627980635,2.7336372946208356,1.3915633618633259,0.9811781597927647,0.7790412893753602,0.973646837932072,1.0533973472772749,1.4241539880513034
scenario_263,1.547401406479549,0.9801932169803945,1.133524945242646,1.0291047679069685,1.1363705502435215,1.0123256803421197,1.120846698610375,1.553630510832056,1.7532683490703822,1.045855585818221,1.0460684050260125,0.6597945901352618,1.0070903241230855,1.0749045513673814,1.4496423315617548
scenario_264,1.005938263550933,1.0905401332923388,0.8452418809361978,1.3078970570708608,1.3542537513527317,1.0146760155619692,1.1147621829749221,1.4911412631641465,1.1075065739537275,0.8610637439774366,0.998884867436003,0.7370888386580238,1.0490784114818326,1.0704002674664599,1.8769425360753555
scenario_265,1.2163792038538432,0.9189780368310487,0.6738751068017385,1.0654513067673823,1.2500282492516979,1.0068095259653675,1.0351320995709856,1.5179862899720438,0.8190344425893633,1.4912094132263911,1.0100593538674956,1.0949203058066816,1.006363327490324,1.0851989434990927,1.4275811823149145
scenario_266,1.7600629810564423,1.030693043958109,0.5852917818151538,0.827380801506912,1.0666357397213013,1.010570897842945,1.0118179212060756,1.5315102383232437,1.18949769763553,1.2571180398777522,0.9739056636927915,1.0496747851195534,1.014220644927531,1.0752978595258322,1.923929875017396
scenario_267,0.4938828542400195,1.2134883967182486,1.2179094056715123,1.241979028780174,1.2962498286801654,1.0056091974447254,1.056561030449901,1.7788427136007436,3.0989563646309906,1.1720466321803331,0.9751463970724781,0.8414890726675424,0.9693784864705314,1.0652248804144595,1.4985136665666616
scenario_268,1.986873571940223,1.0335158053096936,0.8582129820197436,1.1491706739509895,1.181516587291244,1.00447688622589,0.9693850818553428,1.5828206563787663,2.606812856098852,1.2179111019835842,1.0459301499502394,0.8827159040618432,0.9864157895037935,1.0591546740931586,1.460856584322903
scenario_269,2.2737116149070244,1.2107270154420116,1.0800061149503326,0.6781917203474823,1.2967066835494907,1.0107210441040044,1.1183460752666117,1.4985789122072466,2.2800371747452215,1.4795996516421293,1.0371692606859242,1.0227283847368627,0.9717524769366552,1.0672259603555994,1.3850581101560748
scenario_270,1.3471915471138476,1.0001775301726656,0.9377666253463598,1.1377201274424424,1.3422736003173434,1.0106943639754158,1.131707101244908,1.595895058578636,1.4468250395731435,1.3492175592086466,0.9701924221214265,1.0546086434918067,1.0003854986379834,1.0675258691159117,1.446657373476945
scenario_271,1.274942104035239,1.0602247297544485,0.47650721839407895,0.5835214497034189,1.2006908566846997,1.0102407373086513,1.1246660032650828,1.8044842133617327,2.0659846624770064,1.3480710988084665,1.0185586052724869,0.9452264504002629,1.0564802637407646,1.0602760210466247,1.4417369665569209
scenario_272,1.485316508152018,1.003499161409621,1.0656008998130548,0.702611896975645,1.3333600424241037,1.0034117670408866,1.0907315861590035,1.928649302207595,0.7756586295573837,0.9181931055851215,0.9984998776860521,0.7361851781545161,0.9831525378786964,1.0607804302422055,2.333742711924852
scenario_273,0.5858281333845405,1.1784919974472061,0.82593737172224,0.9882213022375359,1.150581705969847,1.0127096103101016,1.1767348757613234,1.6524619516401735,1.2919595181564663,0.9453013688289464,0.9908085703692887,0.7206425331817375,1.0503872592308885,1.0776322809665713,1.8248132833199184
scenario_274,1.1526122226507916,1.0787633174852345,0.9461464695593332,0.8075923850363287,1.1585955264757823,1.0143258396275474,1.0532865099776156,1.5688952889650056,2.541217314927116,1.3953074218603214,0.9396009910765133,0.7177385437600043,1.0313115473478438,1.0897032788287946,1.2871154210999574
scenario_275,0.8093105874055977,0.9490839948536828,0.6695843871580667,0.8819467137522568,1.11438391329501,1.000622815886858,1.0099463512593199,1.651794899825319,1.0053824361607657,1.210525298455443,0.9819921238924948,1.0003948453031046,0.996825746239363,1.0684058654795314,1.5771835180545066
scenario_276,0.8834389368092265,1.2157500221660256,0.7947614886941609,0.5809477356605687,1.408111958330082,1.00435461508695,1.0262251898975803,1.5889346792929822,2.2086380373597714,0.9028000623629913,0.9768966123438156,1.0631961812056139,1.0551776146376217,1.0680673477567877,1.8752618096387577
scenario_277,2.909856841033248,0.902534630993125,1.1352611350443518,1.5676481097478376,1.374484620088942,1.0104640032377663,0.9428402205337778,1.8380976153596218,2.0847636029772567,1.6099077050855275,0.9579776705477105,0.8707493865134713,0.9974882309335688,1.096343858309476,1.5012617849109633
scenario_278,1.3421965522909634,1.0590497391347986,0.8195741185917721,1.0010296323761574,1.2730283328991017,1.0052253405317861,1.089040860504355,1.824233142459404,0.46589369309832523,1.644632585266777,1.0170989312088103,0.6680407023792707,1.0067447534292027,1.0824389437790118,1.4842484350175122
scenario_279,0.350364204903358,1.0158136855027382,1.0556933108039779,0.9888819226986416,1.1019367250814918,1.0154933498482004,1.0559283028102227,1.8501446617011432,2.7025577944433534,1.4669563200210884,0.9526759679157443,0.7020035375973903,1.0268369932469588,1.0516879525456873,1.2245467042597689
scenario_280,2.25338410658523,1.1927389857629898,0.7104792931788089,0.7630691799482804,1.4765202583771753,1.0112091619995864,0.9269647376437655,1.5284641919665376,1.9211646611351658,0.9100128008837242,0.9422275062403596,1.0508792762840076,1.0320455753507007,1.0759001572512052,2.1847740194096708
scenario_281,2.2676538045895858,1.1688216576376718,0.9964814249183153,0.9894303513125948,1.4070651235933673,1.000105409724425,1.024379735246917,1.7692969022630989,1.7345979895615253,1.3942036272416969,1.019738246411076,0.8563617561465492,1.0018080725441343,1.0574955190357351,1.6526463071305124
scenario_282,2.446767218856253,1.1108594607616198,0.7305991159211583,0.8610647175306207,1.2056667912072696,1.0055994794838192,1.1151031928007415,1.505688406622272,2.3749553367247263,1.1614897238714157,0.9795404573766755,0.6605733615506261,1.0119025914736042,1.0582761396361693,1.921514127104168
scenario_283,1.1903495881551196,1.0568311634437457,1.0193973133419731,0.8325560064984635,1.3789366726215815,1.0087795973235978,1.002124587959028,1.482675935706111,2.7715971538094712,1.0384359639859198,1.0344217776926792,0.930277947401233,1.0195597094022586,1.0437714421134592,2.078333543245707
scenario_284,0.677641739546262,0.9176145487240649,0.805040946911359,0.8806965689396309,1.1097094507706748,1.0148052449944351,1.055263876057237,1.858249162961008,0.6551323388346848,1.7278628449831686,1.046839861741514,0.7952552604228517,0.9705510118263935,1.0720819460577473,1.3905886497748283
scenario_285,0.5183420208127867,1.0952672611498722,1.0207803062718352,1.008707902705445,1.4350594977926132,1.0040827657260134,0.9756382162188647,1.695592652254676,2.099149925769009,0.9262561712460634,0.9549187783432947,0.9945463117709183,1.015501775432965,1.052100253932095,2.332598769595441
scenario_286,2.160517777584073,1.1395977029748676,0.5871531547192966,1.141433200481998,1.249113091343115,1.0041127162891463,1.152449538484798,1.843043678309625,1.5057351668321106,1.9070187956007563,1.0625875615551057,0.6857038150007535,1.0343960648572965,1.0927675476994823,1.2381243996369629
scenario_287,0.3139821380616412,1.0590798215770032,0.9696862049894192,0.7334277954857397,1.291469922055522,1.0101479955642088,0.965269354065926,1.6070014720354056,1.6576665158498347,1.1148588733276867,1.0427743636577627,0.8409866933737463,1.004943059138601,1.0581716033784843,1.452717092832332
scenario_288,1.2804194329176664,1.1003911737185648,0.499885286486656,0.9967781103280822,1.2495381194999753,1.0118237160032602,1.0255991936031317,1.4320193782439719,0.4217241613590752,1.2493228645604104,0.9710555971280541,0.9940886354065896,0.9772428006334986,1.073409914834139,1.6051732773570648
scenario_289,1.6641177002250034,1.0445427145436152,0.9279418157066645,1.212397516315736,1.1015508113082306,1.0094425032738943,0.9639538408414259,1.3475139410470989,2.3447947680423957,1.1377667139844632,0.9885886305992188,0.9165208504319229,1.0592590546373615,1.0853728872378716,1.622525749402499
scenario_290,1.841806890857388,1.1679010389929387,0.5571245996786491,1.565845472307482,1.2172489502535402,1.0076829950510802,1.1222886778012395,1.6980970528438863,1.7814841924929212,0.94094555564825,0.9567164726087188,0.8308495455381958,1.051453355805624,1.061610802034654,2.02343577943306
scenario_291,0.684550866818958,1.2164340600673031,1.0828405252614586,0.9146959676068079,1.2036987791926623,1.003040456606494,1.0444965206917605,1.8308390694576626,0.7715929054619286,1.5275870793723683,0.9765140811008034,0.8575223771500662,1.0470274661842511,1.076086208861645,1.3690936062893022
scenario_292,0.9163580992442255,1.081050590456635,1.1419080271647426,1.0316265268010725,1.3666186263267401,1.015346061004611,0.9386152924484282,1.6997124700408055,2.4197391106439885,1.3881042004395967,0.9927632501750981,1.0190281566941273,1.0009437142979516,1.084705658129712,1.3539978111075506
scenario_293,0.8428721120582789,1.0692410367002811,0.7858249252308367,1.4586441671614356,1.2477611816549279,1.0094171449885974,0.9529381676524176,1.6072557554425708,1.5981987497026078,1.0448904108868244,0.9637805058220944,0.8564145144840434,0.9795857870406381,1.0754515361535775,1.8120560809836443
scenario_294,1.8819443032566072,1.114616518187182,0.9444032032994619,0.8072435151077666,1.2328232319062498,1.0145779851670649,1.045762220830858,1.603725631479828,1.2652579771773091,1.2790091943221187,1.019451898738063,1.0082756686973686,1.0257711872524835,1.063938597520656,1.349409614498334
scenario_295,1.352640873986238,1.0927252527464528,1.0906583006380879,1.1048310083417405,1.1254676620409756,1.0085555139534974,0.9740400824769205,1.7322757451855517,2.0879415538379686,0.9047952583805168,0.957861910574416,0.7237263892978497,0.977094839082703,1.0457564679343423,2.2329407821418426
scenario_296,2.425739788190829,1.0514984197568542,0.8670209584876173,1.2999849170354556,1.0328783334399003,1.009217130618253,1.0699145848105784,1.4329241129488657,1.4470291054286648,1.1821192353501584,1.056671880361604,1.0008965889767703,0.973349118819145,1.07022681491281,1.6740490596372848
scenario_297,0.5210410412829668,1.0976391431635724,0.9364714904622652,0.9953098128419453,1.0381303656047125,1.0091347250008167,1.0978927192375143,1.7556592487707576,1.7851476779340132,1.0229251628203795,1.0274303242156446,0.8332338667915727,0.9948064900643485,1.083549196268419,1.6048918927457752
scenario_298,0.5482728643473833,1.1904113541576722,0.6368446968018132,1.1054378686826765,1.0768880003262211,1.0125810794514507,1.1334159765563863,1.7923475882408786,1.4310397861718007,1.345480907540307,1.0145360826259888,1.1932817825987494,1.0030081367749952,1.090316665221727,1.3057182925953588
scenario_299,0.8229072629219535,1.1796876957228497,0.47128034066749586,1.2291998804386355,1.1839504903008098,1.017086056632851,1.1554785844109607,1.6309297767277575,1.0704906057602879,1.553016441677075,1.0366101993032275,1.2210165767910706,0.9931886477970929,1.044877229569305,1.5386475096667278
scenario_300,1.8594788869829635,0.959505502703466,0.6432351208150326,1.0821171726339245,1.203115346322124,1.0102934112260231,1.0525016706389532,1.5124907017328346,1.5339058812415798,1.0159312897978483,1.0294623282924573,0.8258904274231907,1.012619855488565,1.048175752078684,1.5845191415827489
scenario_301,3.4369314608106785,1.0534828720470437,0.8882082848348367,1.3497813916934673,1.1316146377326115,1.011181299667296,1.0368826571909027,1.6984828186538043,0.7598347732140046,1.2043738254689187,0.9958363132029067,1.092309742018894,0.9703946587967174,1.0499751075433028,1.4117903082669463
scenario_302,2.4633637521610585,1.0002647364274613,0.778990568657214,1.2466000874159178,1.4372057687878652,0.998682501021813,0.9861690154111642,1.5904042536059142,0.5357317810644073,1.6009880779114534,1.029537932258084,0.9412199403902164,0.9788840659350312,1.0612158530430378,1.3464534567906234
scenario_303,1.4679473538249699,1.0298396699778738,1.0920725322113305,0.7796749048143673,1.0796675008225267,1.0047309886914009,0.9752972502242495,1.7186042827061108,1.5784694832197252,1.631524273847116,1.0261480306843176,0.7383546104006492,1.0467639222173986,1.042853500705277,1.2334557360283018
scenario_304,1.1864793257604251,1.0738779739328472,1.0611064961519225,0.9536521032003297,1.2769697036883356,1.0125381830334184,0.9847363122798158,1.5289149591836764,0.689178691584523,1.3349618249020785,1.010752536067106,0.8776182715770149,0.9533101566198062,1.0527581576345844,1.6155488962762166
scenario_305,0.9280515327836788,1.2124743953388193,1.0076542957728267,1.1404043184659578,1.3620119178430543,1.007037071087104,1.1112488037460204,1.8130230387034107,0.9554427801403772,1.1571734547871917,1.0135519401604656,1.0279369318823022,1.0239182818978405,1.0446538256605507,1.9008360166718687
scenario_306,2.1157413680023236,1.0990708657987034,0.5452845030144123,1.164692359567259,1.3034601801455665,1.011369293605765,1.0029257689472355,1.6148913642224243,3.05489893391236,1.2422945899295814,1.0443000941767822,0.7214929529694686,0.9695056036014775,1.0953746255390238,1.2353392573084387
scenario_307,1.068571864641372,1.0699705810443496,1.047042081133088,0.9659090167916256,1.3006943222838325,1.0130150091903833,0.9510500567161599,1.7518742085134036,2.568502644014472,0.8118609431444457,1.0110441359070563,0.7864410509471074,1.0184165087351975,1.0952517978661485,2.122970192024217
scenario_308,0.44607458035429154,1.1079287405498566,0.9606481486010618,0.9563039645325357,1.2440022935659631,1.0101423936830134,1.0629853740925685,1.6616333791020035,0.6947973062736137,1.5938692798211422,1.0485138653562147,1.0349357049838441,0.9861102125125594,1.0697924054116381,1.4197703876160572
scenario_309,2.4174457889533,1.215068177033877,1.1423027432308461,0.8191935032690731,1.2097556534577711,1.017491640081721,1.0260615127341968,1.4505338996857429,1.7321322784097426,1.473081380797714,1.0247794567988566,0.8518374000489403,0.9899572290687236,1.0600095807473826,1.187956003599625
scenario_310,1.548511129206542,0.9692810494773695,1.1827521557228227,0.9175333807950659,1.151889220922083,0.9994597429314869,1.002088474256976,1.7386019926455225,1.868291743660098,0.8327055991937258,0.9620202060690831,0.8814305449730107,0.9902554562506425,1.0643969708901733,2.182937782215515
scenario_311,0.5621023516890844,1.1047548512236394,1.082149889584597,1.05381908036318,1.124744970748821,1.0086440152121892,0.9642422989334412,1.5068820418714288,0.7173255144570921,1.6455865138643724,0.9942576281436644,0.850368870033608,1.0264505540953113,1.0893473426081093,1.232022336015649
scenario_312,1.1946142471340098,1.028195139030057,0.6170677278760193,1.008796904052516,1.2553761220873965,1.007244385020042,1.1044632361478903,1.84280008459317,1.7969939335296703,1.8012056623287396,1.0534670643721917,0.9349253876428171,1.045453296918835,1.0613147737435342,1.2820979917200273
scenario_313,2.6463925367237127,0.8900755829406105,1.013486999154608,1.8409627605701835,0.9866847704099316,1.003830484612322,1.0600565254671288,1.9807782291819618,1.3729457493030073,1.4576824737097915,1.0165222343480727,1.2291292285086792,1.0190877097777236,1.0465994332420672,1.5697178483074663
scenario_314,1.910930407569887,1.0696177215106137,0.8487740335639581,0.7679463276787492,1.2487126281053096,1.0117214885570847,1.118921188869252,1.378132754347906,2.0824845271849415,0.8915481726938972,1.0469422995810147,1.1212766003188266,1.0268706966483587,1.059898824443529,2.0061571379881187
